run,style_weight,style_guidance,Matching_score,gt_Matching_score,R_precision_top_1,R_precision_top_2,R_precision_top_3,gt_R_precision_top_1,gt_R_precision_top_2,gt_R_precision_top_3,FID,SRA,SRA_3,SRA_5,skate_ratio,Inference_time,Diversity,gt_Diversity
reruns/ours_train_stattn,1.5,0.75,3.5819079875946045,2.9747633934020996,0.4353448152542114,0.6286637783050537,0.7323275804519653,0.5086206793785095,0.7002155184745789,0.798491358757019,2.126853714245442,30.193965911865234,47.32758712768555,55.86206817626953,0.11771574614829558,2.850891378008086,8.638478,8.618107
