run,style_weight,style_guidance,Matching_score,gt_Matching_score,R_precision_top_1,R_precision_top_2,R_precision_top_3,gt_R_precision_top_1,gt_R_precision_top_2,gt_R_precision_top_3,FID,SRA,SRA_3,SRA_5,skate_ratio,Inference_time,Diversity,gt_Diversity
reruns/ours_train_stattn_dualenc_temporalgate_frozen,1.5,0.75,2.8001699447631836,2.9725046157836914,0.543749988079071,0.7420258522033691,0.8275862336158752,0.5056034326553345,0.6961206793785095,0.798491358757019,0.2524067894538575,3.9224138259887695,10.237069129943848,15.775862693786621,0.07166853425757702,2.1992643126125992,8.601007,8.963736
