run,style_weight,style_guidance,Matching_score,gt_Matching_score,R_precision_top_1,R_precision_top_2,R_precision_top_3,gt_R_precision_top_1,gt_R_precision_top_2,gt_R_precision_top_3,FID,SRA,SRA_3,SRA_5,skate_ratio,Inference_time,Diversity,gt_Diversity
reruns/ours_train_stattn_dualenc_temporalgate_frozen,1.5,0.75,3.8590242862701416,2.9725046157836914,0.3952586352825165,0.5706896781921387,0.6773706674575806,0.5056034326553345,0.6961206793785095,0.798491358757019,2.1350110525320076,70.64655303955078,84.46121215820312,87.58621215820312,0.15914372234745086,2.1667301375290444,7.360409,8.963736
