run,style_weight,style_guidance,Matching_score,gt_Matching_score,R_precision_top_1,R_precision_top_2,R_precision_top_3,gt_R_precision_top_1,gt_R_precision_top_2,gt_R_precision_top_3,FID,SRA,SRA_3,SRA_5,skate_ratio,Inference_time,Diversity,gt_Diversity
reruns/ours_train,1.5,0.75,3.8988802433013916,2.9612081050872803,0.40064653754234314,0.5734913945198059,0.6816810369491577,0.5155172348022461,0.7099137902259827,0.798491358757019,2.391344552581529,69.18103790283203,82.00431060791016,86.27155303955078,0.12922046777322993,2.2807388683845256,7.999705,9.166179
