run,style_weight,style_guidance,Matching_score,gt_Matching_score,R_precision_top_1,R_precision_top_2,R_precision_top_3,gt_R_precision_top_1,gt_R_precision_top_2,gt_R_precision_top_3,FID,SRA,SRA_3,SRA_5,skate_ratio,Inference_time,Diversity,gt_Diversity
reruns/ours_train_attnpool,1.5,0.75,4.1062235832214355,2.9545435905456543,0.3717672526836395,0.5441810488700867,0.6530172228813171,0.5163792967796326,0.7038792967796326,0.7989224195480347,3.0815718880774483,66.5301742553711,79.54741668701172,84.00862121582031,0.11907367880471356,2.8466453075408937,6.677354,10.588617
