run,style_weight,style_guidance,Matching_score,gt_Matching_score,R_precision_top_1,R_precision_top_2,R_precision_top_3,gt_R_precision_top_1,gt_R_precision_top_2,gt_R_precision_top_3,FID,SRA,SRA_3,SRA_5,skate_ratio,Inference_time,Diversity,gt_Diversity
reruns/ours_train_stattn_temporal_only,1.5,0.75,3.5506134033203125,2.989457607269287,0.4461206793785095,0.6316810250282288,0.7295258641242981,0.5144396424293518,0.7049568891525269,0.7961207032203674,1.7466784327325513,31.831897735595703,49.655174255371094,57.155174255371094,0.13907071748942726,1.902389985117419,9.812419,9.181177
