run,style_weight,style_guidance,Matching_score,gt_Matching_score,R_precision_top_1,R_precision_top_2,R_precision_top_3,gt_R_precision_top_1,gt_R_precision_top_2,gt_R_precision_top_3,FID,SRA,SRA_3,SRA_5,skate_ratio,Inference_time,Diversity,gt_Diversity
reruns/ours_train_stattn_dualenc_gradscale02,1.5,0.75,3.856015205383301,2.989698648452759,0.40431034564971924,0.576724112033844,0.6793103218078613,0.5178879499435425,0.7004310488700867,0.793749988079071,2.2438415530941285,70.2801742553711,82.97413635253906,86.35775756835938,0.16036879289410416,2.1142721554328654,7.674192,9.994226
