run,style_weight,style_guidance,Matching_score,gt_Matching_score,R_precision_top_1,R_precision_top_2,R_precision_top_3,gt_R_precision_top_1,gt_R_precision_top_2,gt_R_precision_top_3,FID,SRA,SRA_3,SRA_5,skate_ratio,Inference_time,Diversity,gt_Diversity
reruns/ours_train_stattn_dualenc_temporalgate_frozen_hilr,1.5,0.75,3.90846586227417,2.9725046157836914,0.39375001192092896,0.5674569010734558,0.6719827651977539,0.5056034326553345,0.6961206793785095,0.798491358757019,2.316990147827198,70.60344696044922,84.31034851074219,88.21121215820312,0.16411352949255176,2.156051550240352,7.1394835,8.963736
