run,style_weight,style_guidance,Matching_score,gt_Matching_score,R_precision_top_1,R_precision_top_2,R_precision_top_3,gt_R_precision_top_1,gt_R_precision_top_2,gt_R_precision_top_3,FID,SRA,SRA_3,SRA_5,skate_ratio,Inference_time,Diversity,gt_Diversity
ours,0.5,0.75,2.765446186065674,2.9612081050872803,0.5545258522033691,0.7400861978530884,0.839008629322052,0.5155172348022461,0.7099137902259827,0.798491358757019,0.2141975118670274,22.952587127685547,39.030174255371094,47.28448486328125,0.08796674588929436,1.937559961450511,9.150724,9.166179
ours,1.0,0.75,3.0388073921203613,2.9612081050872803,0.5015085935592651,0.6989223957061768,0.8002155423164368,0.5155172348022461,0.7099137902259827,0.798491358757019,0.5719727349735422,41.91810607910156,59.52586364746094,66.89655303955078,0.08755796935344375,1.8319118861494392,8.919244,9.166179
